id;name;genre;type;episodes;rating;members;aired
4124;Futari wa Precure: Splash?Star Movie - Tick Tack Kiki Ippatsu!;Fantasy, Kids, Magic, Shoujo;Movie;1;693.0;2375;09/12/2006
4856;Fuuma no Kojirou: Fuuma Hanran-hen;Action;OVA;1;693.0;549;21/11/1991
1760;Golgo 13;Action, Adventure, Drama, Military, Seinen;Movie;1;693.0;6344;28/05/1983
6726;Hanasakeru Seishounen Recaps;Drama, Romance, Shoujo;Special;3;693.0;2686;28/06/2009
4334;Heroman;Action, Sci-Fi, Shounen;TV;26;693.0;23405;01/04/2010
509;I My Me! Strawberry Eggs;Comedy, Drama, Romance, School, Slice of Life;TV;13;693.0;25043;04/07/2001
5296;Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu;Action, Horror, School, Shounen, Supernatural;Movie;1;693.0;1070;12/07/1997
3129;Kaibutsu-kun;Comedy, Horror;TV;49;693.0;460;21/04/1968
1420;Lupin III: Russia yori Ai wo Komete;Action, Adventure, Comedy, Shounen;Special;1;693.0;2863;24/07/1992
1502;Mahou Shoujo Pretty Sammy (1996);Comedy, Fantasy, Magic, Parody, Seinen;TV;26;693.0;3501;04/10/1996
6199;Mai-Otome Zwei Special;Magic;Special;1;693.0;2512;04/03/2008
4406;Mazinger Z tai Ankoku Daishougun;Action, Mecha, Shounen;Movie;1;693.0;945;25/07/1974
10370;Metal Fight Beyblade 4D;Adventure, Sports;TV;52;693.0;5894;03/04/2011
2614;Mirai Shounen Conan: Tokubetsu-hen - Kyodaiki Gigant no Fukkatsu;Adventure, Drama, Sci-Fi;Movie;1;693.0;753;11/03/1984
2231;Miyuki;Romance, School;TV;37;693.0;1423;31/03/1983
7474;Onegai?Teacher: Marie, Ai no Gekijou;Comedy, Drama, Romance, Sci-Fi;Special;1;693.0;7254;25/10/2002
14685;Onegai?Teacher: Reminiscence Disc;Comedy, Romance, Sci-Fi;OVA;1;693.0;2503;28/03/2003
9883;Osomatsu-kun (1988);Comedy;TV;86;693.0;1723;13/02/1988
1121;Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi;Adventure, Comedy, Drama, Fantasy, Kids;Movie;1;693.0;43444;19/07/2003
3765;Pygmalio;Adventure, Fantasy;TV;39;693.0;533;05/11/1990
2510;Sengoku Majin Goushougun;Mecha, Parody, Sci-Fi;TV;26;693.0;849;03/07/1981
3098;Shutsugeki! Machine Robo Rescue;Action, Mecha, Sci-Fi;TV;53;693.0;636;08/01/2003
2420;Spirit of Wonder: Shounen Kagaku Club;Drama, Sci-Fi, Seinen, Space;OVA;2;693.0;1613;25/01/2001
8908;Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson;Comedy, School;Special;1;693.0;4037;26/09/2008
4066;Tytania;Adventure, Military, Psychological, Romance, Sci-Fi, Space;TV;26;693.0;13363;09/10/2008
10513;Usavich IV;Comedy;TV;13;693.0;1660;23/04/2011
5104;Andes Shounen Pepero no Bouken;Adventure;TV;26;692.0;423;06/10/1975
2212;Bakuretsu Tenshi: Infinity Specials;Action, Mecha, Sci-Fi;Special;3;692.0;4678;23/03/2007
27737;Battle Spirits: Burning Soul;Action, Kids;TV;51;692.0;1811;01/04/2015
1629;Devilman Lady;Action, Drama, Horror, Psychological;TV;26;692.0;8665;10/10/1998
4854;Fuuma no Kojirou: Yasha-hen;Action;OVA;6;692.0;819;01/06/1989
3646;Glass no Usagi;Historical;Movie;1;692.0;1151;09/09/2005
24909;Kaitou Joker;Adventure, Comedy, Mystery, Shounen;TV;13;692.0;6352;06/10/2014
21333;Kazoku no Hanashi;Drama, Music;ONA;1;692.0;436;16/11/2013
146;Kono Minikuku mo Utsukushii Sekai;Comedy, Drama, Magic, Romance, Sci-Fi;TV;12;692.0;41756;02/04/2004
554;Koutetsu Tenshi Kurumi;Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen;TV;24;692.0;15653;05/10/1999
4074;Kouya no Yobigoe: Hoero Buck;Adventure, Drama;Special;1;692.0;650;03/01/1981
3425;Meiken Lassie;Adventure, Kids, Slice of Life;TV;26;692.0;309;14/01/1996
2933;Mirai Keisatsu Urashiman;Comedy, Police, Sci-Fi;TV;50;692.0;776;09/01/1983
1290;Mobile Police Patlabor: WXIII;Mecha, Police, Sci-Fi;Movie;1;692.0;5480;30/03/2002
4936;Ninja Hattori-kun;Comedy, Martial Arts, Slice of Life;TV;694;692.0;2116;28/09/1981
10740;Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram;Adventure, Comedy, Drama, Fantasy, Kids;Movie;1;692.0;15377;16/07/2011
1882;Sasami: Mahou Shoujo Club 2;Fantasy, Magic, School;TV;13;692.0;2277;05/10/2006
6056;Sasuke;Action, Historical, Martial Arts, Shounen;TV;29;692.0;409;03/09/1968
4075;Super Robot Taisen OG: Divine Wars Special;Action, Comedy, Mecha;Special;1;692.0;1707;26/10/2007
3159;The Kabocha Wine;Comedy, Romance, School, Slice of Life;TV;95;692.0;871;05/07/1982
33037;Tsukiuta. The Animation;Music;TV;13;692.0;11183;06/07/2016
278;Viewtiful Joe;Action, Comedy, Sci-Fi, Shounen;TV;51;692.0;5420;02/10/2004
4083;Wonder Beat Scramble;Action, Sci-Fi, Space;TV;26;692.0;457;16/04/1986
2928;.hack//G.U. Returner;Adventure, Drama, Fantasy, Game, Magic, Sci-Fi;OVA;1;691.0;15412;18/01/2007
13053;Aimai Elegy;Music;Music;1;691.0;1646;15/12/2010
26449;Akame ga Kill! Recap;Action, Adventure, Fantasy;Special;1;691.0;11965;31/08/2014
3193;Asobot Senki Gokuu;Comedy, Sci-Fi;TV;52;691.0;1633;01/10/2002
2205;Bakuretsu Tenshi: Infinity;Action, Comedy, Mecha, Sci-Fi, Shounen;OVA;1;691.0;11734;23/03/2007
33041;Bubuki Buranki: Hoshi no Kyojin;Action, Drama, Mecha, Sci-Fi;TV;12;691.0;10837;01/10/2016
694;Canvas 2: Niji-iro no Sketch;Comedy, Drama, Romance, Slice of Life;TV;24;691.0;19491;02/10/2005
1219;Chocotto Sister;Comedy, Drama, Romance;TV;24;691.0;14380;12/07/2006
25383;Doraemon Movie 35: Nobita no Space Heroes;Comedy, Kids, Shounen, Space;Movie;1;691.0;493;07/03/2015
8536;Fortune Arterial: Akai Yakusoku;Comedy, Romance, School, Supernatural, Vampire;TV;12;691.0;71285;09/10/2010
4855;Fuuma no Kojirou: Seiken Sensou-hen;Action;OVA;6;691.0;690;21/09/1990
13287;Galaxy Angel Specials;Comedy, Sci-Fi;Special;2;691.0;1105;25/01/2002
21407;Happiness Charge Precure!;Action, Fantasy, Magic, Shoujo;TV;49;691.0;4884;02/02/2014
1645;Harlock Saga: Nibelung no Yubiwa;Action, Adventure, Drama, Sci-Fi, Seinen, Space;OVA;6;691.0;3244;25/01/1999
1721;Hitohira;Drama, Romance, School, Slice of Life;TV;12;691.0;14299;28/03/2007
8228;Jigoku Sensei Nube: Gozen 0 toki Nube Shisu;Adventure, Comedy, Horror, School, Shounen, Supernatural;Movie;1;691.0;913;08/03/1997
727;Kingyo Chuuihou!;Comedy, Kids, Shoujo;TV;54;691.0;992;12/01/1991
8078;Kure-nai OVA;Action, Comedy;OVA;2;691.0;9853;02/07/2010
6741;Makai Senki Disgaea: Welcome to Netherworld;Action, Comedy, Demons, Fantasy, Magic;Special;1;691.0;3415;23/02/2006
10945;Maria†Holic Alive Special;Comedy, Parody, Romance, School;Special;1;691.0;4669;27/07/2011
1469;Monster Farm: Enbanseki no Himitsu;Action, Adventure, Comedy, Fantasy;TV;48;691.0;22170;17/04/1999
942;Nishi no Yoki Majo: Astraea Testament;Comedy, Drama, Fantasy, Mystery, Romance;TV;13;691.0;11042;08/04/2006
29129;Ookami Shoujo to Kuro Ouji Recap;Comedy, Romance, School, Shoujo;Special;1;691.0;5577;28/12/2014
2611;Panda Kopanda;Comedy, Kids;Movie;2;691.0;4922;17/12/1972
1638;Peter Pan no Bouken;Adventure, Fantasy;TV;41;691.0;2146;15/01/1989
33420;RESTART POiNTER;Music;Music;1;691.0;364;10/06/2016
7245;Sekai Meisaku Douwa: Wow! Maerchen Oukoku;Fantasy;TV;26;691.0;227;07/04/1995
623;Shichinin no Nana;Adventure, Comedy, Magic, Romance, School;TV;25;691.0;2915;10/01/2002
10297;Shin Koihime†Musou: Otome Tairan OVA;Comedy, School;OVA;1;691.0;3709;02/02/2011
10502;Tansu Warashi.;Comedy, Slice of Life, Supernatural;Movie;1;691.0;4028;05/03/2011
18121;Teekyuu 2;Comedy, School, Shounen, Sports;TV;12;691.0;15887;07/07/2013
605;Tenshi ni Narumon!;Comedy, Fantasy, Romance;TV;26;691.0;3847;07/04/1999
31430;Terra Formars Revenge;Action, Drama, Horror, Sci-Fi, Seinen, Space;TV;13;691.0;34176;02/04/2016
4804;To Heart 2 AD Plus;Romance;OVA;2;691.0;3772;24/04/2009
23405;Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens;Shounen, Supernatural;ONA;3;691.0;5949;23/10/2013
5763;Uchuu Kuubo Blue Noah;Action, Drama, Military, Sci-Fi, Space;TV;24;691.0;612;13/10/1979
2884;Aachi wa Ssipak;Action, Comedy;Movie;1;690.0;5566;28/06/2006
2688;Akai Koudan Zillion;Action, Adventure, Military, Sci-Fi, Shounen;TV;31;690.0;1826;12/04/1987
27815;Cardfight!! Vanguard G;Action, Game, Shounen;TV;48;690.0;4960;26/10/2014
111;Corrector Yui;Adventure, Comedy, Magic, Sci-Fi;TV;52;690.0;7411;09/04/1999
2632;"Doraemon&#039;s Time Capsule for 2001";Adventure, Comedy, Kids, Sci-Fi, Shounen;Special;1;690.0;570;01/01/1980
2166;Doujin Work;Comedy, Slice of Life;TV;12;690.0;20504;04/07/2007
3053;Ganbare! Kickers;Comedy, Drama, Shounen, Sports;TV;23;690.0;4977;15/10/1986
128;Gate Keepers 21;Action, Drama, Mecha, Sci-Fi, Shounen;OVA;6;690.0;7363;24/04/2002
6735;Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!;Sci-Fi, Space;Special;1;690.0;730;02/10/1980
3146;GR: Giant Robo;Adventure, Mecha, Military, Sci-Fi, Shounen;TV;13;690.0;1546;19/01/2007
1169;Green Legend Ran;Adventure, Drama, Sci-Fi;OVA;3;690.0;2908;25/11/1992
2178;Highlander: The Search for Vengeance;Action, Horror, Sci-Fi;Movie;1;690.0;9997;14/02/2007
2938;Idol Densetsu Eriko;Music;TV;51;690.0;1776;03/04/1989
704;Kanon Kazahana;Drama, Romance, Slice of Life, Supernatural;Special;1;690.0;9693;03/05/2003
5859;Kiddy GiRL-AND Pilot;Action, Sci-Fi, Super Power;OVA;1;690.0;3539;25/05/2007
219;Kidou Senkan Nadesico: The Prince of Darkness;Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space;Movie;1;690.0;9738;01/08/1998
4073;Kyouryuu Daisensou Aizenborg;Action, Mecha;TV;39;690.0;411;07/10/1977
7135;Mahou Sensei Negima! Anime Final;Adventure, Magic, Supernatural;Movie;1;690.0;9262;27/08/2011
8062;Mai-HiME: Kuro no Mai/Saigo no Bansan;Comedy;Special;1;690.0;4093;27/01/2010
860;Makai Senki Disgaea;Action, Comedy, Demons, Fantasy, Magic;TV;12;690.0;30146;05/04/2006
3162;Makiba no Shoujo Katri;Adventure, Drama, Historical, Slice of Life;TV;49;690.0;1048;08/01/1984
8410;Metal Fight Beyblade: Baku;Adventure, Comedy, Sports;TV;51;690.0;7003;04/04/2010
88;Mobile Suit Gundam F91;Drama, Mecha, Military, Sci-Fi, Space;Movie;1;690.0;13456;16/03/1991
13201;Monster Farm: Legend e no Michi;Action, Adventure, Comedy, Fantasy;TV;25;690.0;6611;01/04/2000
21325;Pupipo!;Comedy, School, Slice of Life, Supernatural;TV;15;690.0;12781;21/12/2013
2584;Soukou Kihei Votoms: Big Battle;Action, Drama, Mecha, Military, Sci-Fi;OVA;1;690.0;1753;05/07/1986
1377;Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden;Drama, Sci-Fi, Space;TV;13;690.0;2169;06/08/2004
29087;Wangpai Yushi;Comedy, Fantasy, School, Shounen, Supernatural;ONA;39;690.0;1184;27/06/2014
965;"Yoshinaga-san&#039;chi no Gargoyle";Comedy, Fantasy, Slice of Life;TV;13;690.0;3204;02/04/2006
2120;Captain Tsubasa: Asu ni Mukatte Hashire!;Action, Shounen, Sports;Movie;1;689.0;2411;15/03/1986
16419;Dokidoki! Precure;Action, Fantasy, Magic, Shoujo;TV;49;689.0;7571;03/02/2013
895;Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu;Adventure, Comedy, Fantasy, Sci-Fi, Shounen;Movie;1;689.0;53765;10/03/1990
1599;"Eat-Man &#039;98";Action, Adventure, Sci-Fi, Shounen, Super Power;TV;12;689.0;2757;08/10/1998
1800;Fatal Fury 2: The New Battle;Action, Adventure, Drama, Martial Arts, Shounen;OVA;1;689.0;5009;31/07/1993
29868;Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!;Fantasy, Kids, Magic, Shoujo;Movie;1;689.0;1103;31/10/2015
1902;Happiness!: Watarase Jun no Kareinaru Ichinichi;Comedy, Fantasy;OVA;1;689.0;5037;25/01/2007
3689;Hatsumei Boy Kanipan;Adventure, Comedy, Mecha, Sci-Fi;TV;31;689.0;375;03/07/1998
30376;Isshuukan Friends.: Tomodachi to no Omoide;Comedy, School, Slice of Life;Special;1;689.0;2859;15/10/2014
17725;Magical?Star Kanon 100%;Magic, Music, Shounen;OVA;1;689.0;18291;18/06/2013
1805;Master Mosquiton;Action, Adventure, Comedy, Demons, Supernatural, Vampire;OVA;6;689.0;3074;21/11/1996
25375;Moon Pride;Magic, Music, Romance, Supernatural;Music;1;689.0;2478;19/07/2014
33372;Overlord: Ple Ple Pleiades (OVA);Action, Comedy, Fantasy, Magic;OVA;1;689.0;15008;30/09/2016
1597;Panyo Panyo Di Gi Charat;Comedy;TV;48;689.0;3207;05/01/2002
20743;Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!;Action, Adventure, Comedy, Fantasy, Kids;Special;1;690.0;3395;03/10/2013
7793;Ring ni Kakero 1: Kage Dou-hen;Action, Shounen, Sports;TV;6;689.0;738;02/04/2010
33031;Shakunetsu no Takkyuu Musume;Sports;TV;12;689.0;14465;04/10/2016
2263;Sonic?the?Hedgehog;Adventure, Comedy, Sci-Fi, Shounen;OVA;2;689.0;7297;26/01/1996
1541;Souten no Ken;Action, Historical, Martial Arts;TV;22;689.0;4160;05/10/2006
14629;Starship Troopers: Invasion;Action, Military, Sci-Fi;Movie;1;689.0;2493;21/07/2012
8754;Tales of the Abyss Special Fan Disc;Comedy, Slice of Life;Special;2;689.0;2975;22/12/2009
3672;Tottemo! Luckyman;Comedy, Sci-Fi, Shounen, Super Power;TV;50;689.0;439;06/04/1994
22117;Witch Craft Works OVA;Action, Fantasy, Seinen, Supernatural;OVA;1;689.0;13727;07/01/2015
27887;Yama no Susume Second Season Specials;Comedy, Slice of Life;Special;2;689.0;2939;24/10/2014
4943;Yousei Florence;Adventure, Fantasy, Music;Movie;1;689.0;891;26/10/1985
14117;Blood-C: Special Edition;Action, Horror, School, Supernatural, Vampire;Special;2;688.0;6993;26/05/2012
2964;Blue Drop: Tenshi-tachi no Gikyoku;Drama, Sci-Fi, Shoujo Ai;TV;13;688.0;19968;03/10/2007
2119;Captain Tsubasa: Ayaushi! Zen Nihon Jr.;Action, Shounen, Sports;Movie;1;688.0;2354;21/12/1985
1755;Di Gi Charat Ohanami Special;Comedy;Special;4;688.0;1553;06/04/2001
17419;"Dog Days&#039; Specials";Action, Adventure, Fantasy, Magic;Special;13;688.0;4854;26/09/2012
296;Dragon Drive;Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen;TV;38;688.0;14232;04/07/2002
7435;Dragon Quest: Dai no Daibouken (1991);Adventure, Demons, Fantasy, Magic, Shounen;Movie;1;688.0;816;20/07/1991
12471;Eureka Seven AO;Action, Adventure, Drama, Mecha, Sci-Fi;TV;24;688.0;56453;13/04/2012
377;eX-Driver;Action, Adventure, Cars, Comedy, Sci-Fi, Shounen;OVA;6;688.0;5217;25/07/2000
7254;Harukanaru Toki no Naka de 3: Owarinaki Unmei;Action, Demons, Fantasy, Historical, Military, Shoujo, Supernatural;Special;1;688.0;1756;04/01/2010
12461;Hiiro no Kakera;Fantasy, Romance, Shoujo, Supernatural;TV;13;688.0;55031;01/04/2012
3326;Inaka Isha;Dementia, Drama, Historical, Psychological;Movie;1;688.0;10030;02/10/2007
12963;Jewelpet Kira?Deco!;Fantasy, Magic, Shoujo;TV;52;688.0;1452;07/04/2012
6297;Kamen Rider Den-O: Imagin Anime 2;Action, Adventure, Comedy, Kids, Super Power;OVA;12;688.0;472;22/11/2008
10098;Kobato.: Hajimete no Kobato.;Comedy, Drama, Fantasy;Special;8;688.0;6001;29/01/2010
4262;Koihime†Musou;Action, Adventure, Fantasy, Historical, Martial Arts;TV;12;688.0;32176;09/07/2008
2695;Mobile Suit Gundam 0083: The Fading Light of Zeon;Action, Adventure, Mecha, Sci-Fi, Space;Movie;1;688.0;4759;29/08/1992
1243;Night Head Genesis;Drama, Horror, Mystery, Psychological, Supernatural;TV;24;688.0;20856;17/06/2006
1035;Patalliro Saiyuuki!;Adventure, Comedy, Fantasy, Shoujo, Shounen Ai;TV;26;688.0;1996;06/06/2005
6275;Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken;Adventure, Fantasy, Kids;Special;1;688.0;5719;12/04/2009
32151;Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Specials;Action, Music, Sci-Fi;Special;4;688.0;1363;25/11/2015
21879;Sword Art Online: Sword Art Offline - Extra Edition;Comedy;Special;1;688.0;27380;23/04/2014
26395;Teekyuu 4;Comedy, Shounen, Sports;TV;12;688.0;10094;07/04/2015
28835;Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou;Parody, School, Slice of Life;TV;12;688.0;2007;05/04/2015
688;Uta Kata;Drama, Magic;TV;12;688.0;16688;03/10/2004
8648;Break Blade Picture Drama;Comedy, Fantasy;Special;6;687.0;4712;23/07/2010
31147;Concrete Revolutio: Choujin Gensou;Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural;TV;13;687.0;46938;04/10/2015
16355;Dansai Bunri no Crime Edge;Action, Fantasy, Romance, Seinen;TV;13;687.0;60465;04/04/2013
5802;Fantascope: Tylostoma;Fantasy, Supernatural;OVA;1;687.0;1575;01/08/2006
22513;Freely Tomorrow;Music;Music;1;687.0;1199;12/10/2012
32415;Garo: Honoo no Kokuin - Home;Action, Demons, Fantasy, Magic, Supernatural;Special;1;688.0;2139;16/09/2015
4486;Getter Robo G;Action, Mecha, Sci-Fi, Shounen;TV;39;687.0;1088;15/05/1975
3602;Ginga Tetsudou 999: Eternal Fantasy;Action, Drama, Sci-Fi, Space;Movie;1;687.0;1896;07/03/1998
646;Haunted Junction;Comedy, Shounen, Supernatural;TV;12;687.0;2504;02/04/1997
1082;Hikari to Mizu no Daphne;Comedy, Drama, Mystery, Police, Psychological, Sci-Fi;TV;24;687.0;8876;16/01/2004
2598;Juusenki L-Gaim;Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space;TV;54;687.0;2211;04/02/1984
21235;Log Horizon Recap;Action, Adventure, Fantasy, Magic, Shounen;Special;1;687.0;10245;11/11/2013
25897;"Love Live! School Idol Project: ?&#039;s ?NEXT LoveLive! 2014 - Endless Parade Makuai Drama";Comedy;Special;3;687.0;5282;23/07/2014
273;Mahoutsukai ni Taisetsu na Koto;Drama, Magic, Shounen, Slice of Life;TV;12;687.0;15152;10/01/2003
24371;Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude;Drama, Mecha, Military;Special;1;687.0;2078;17/05/2014
3618;Moyashimon: Kin Gekijou Deluxe;Comedy;Special;4;687.0;4783;21/12/2007
1074;Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!;Adventure, Comedy, Game, Shounen;OVA;1;687.0;45188;22/12/2005
466;One Piece: Taose! Kaizoku Ganzack;Action, Adventure, Comedy, Fantasy, Shounen, Super Power;OVA;1;687.0;17240;26/07/1998
19099;Pokemon: Mewtwo - Kakusei e no Prologue;Adventure, Fantasy, Kids;Special;1;687.0;4146;11/07/2013
6560;Popee the Performer;Comedy, Dementia;TV;39;687.0;1565;03/01/2000
7016;Senjou no Valkyria: SenVal Theater;Comedy;Special;9;687.0;8006;05/08/2009
30412;Shi Xiong;Action, Comedy, Horror;ONA;41;687.0;566;24/11/2014
30381;Sousei no Aquarion Evol;Mecha, Romance, Sci-Fi;Special;1;687.0;3752;02/07/2015
3954;Tales of Symphonia The Animation: Kratos-sensei no Private Lesson;Comedy, School;Special;1;687.0;6508;08/06/2007
2633;The?Doraemons: Dokidoki Kikansha Daibakusou!;Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen;Movie;1;687.0;450;04/03/2000
5143;Tokusou Kihei Dorvack;Action, Mecha, Sci-Fi;TV;36;687.0;360;07/10/1983
5505;"Viper&#039;s Creed";Action, Military, Sci-Fi;TV;12;687.0;7393;06/01/2009
2128;Yuusha Raideen;Action, Adventure, Mecha, Sci-Fi, Shounen;TV;50;687.0;989;04/04/1975
1487;.hack//Unison;Adventure, Comedy, Fantasy, Game, Magic, Sci-Fi;Special;1;686.0;16411;24/10/2003
33419;12-sai.: Chicchana Mune no Tokimeki 2nd Season;Romance, School, Shoujo;TV;12;685.0;4580;03/10/2016
2579;Anime 80-nichikan Sekai Isshuu;Adventure, Historical, Kids, Romance;TV;26;686.0;2258;08/01/1984
12027;Anne no Nikki: Anne Frank Monogatari;Drama, Historical;Special;1;686.0;385;28/09/1979
4657;Arad Senki: Slap Up Party;Action, Adventure, Comedy, Fantasy;TV;26;686.0;10698;04/04/2009
2705;"Bakusou Kyoudai Let&#039;s &amp; Go";Adventure, Cars, Shounen, Sports;TV;51;686.0;4186;08/01/1996
11457;Chibi?Devi!;Fantasy, Shoujo, Supernatural;TV;75;686.0;8186;10/10/2011
3028;Cluster Edge Specials;Action, Fantasy, Military, Sci-Fi;Special;3;686.0;927;22/09/2006
12499;Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess;Comedy, Kids, Shounen;Movie;1;686.0;735;14/04/2012
2814;Dondon Domeru to Ron;Comedy, Kids;TV;52;686.0;531;05/04/1988
2629;Doraemon and Itchy the Stray;Comedy, Kids, Sci-Fi, Shounen;Special;1;686.0;549;02/01/1987
4362;Fireball;Comedy, Sci-Fi;TV;13;686.0;6601;07/04/2008
3012;Gekitou! Crush Gear Turbo;Shounen, Sports;TV;68;686.0;2998;07/10/2001
19889;Genshiken Nidaime Specials;Comedy, Parody, Slice of Life;Special;4;686.0;3981;04/09/2013
15895;Hiyokoi (2012);Romance, School, Shoujo;Special;3;686.0;13168;02/12/2012
10359;Jewelpet Sunshine;Fantasy, Magic, Shoujo;TV;52;686.0;2019;09/04/2011
757;Kaze wo Mita Shounen;Adventure, Drama, Fantasy;Movie;1;686.0;3551;22/07/2000
865;Kikou Senki Dragonar;Adventure, Mecha, Sci-Fi, Shounen, Space;TV;48;686.0;1961;07/02/1987
4411;Mirai Robo Daltanias;Comedy, Mecha, Shounen, Space;TV;47;686.0;509;21/03/1979
12659;Nisoku Hokou;Music;Music;1;686.0;1116;21/04/2010
25259;"Persona 4 the Animation: A Brief Lesson on Izanagi &amp; Izanami";School;Special;1;686.0;2497;01/04/2013
1748;Piyoko ni Omakase pyo!;Comedy, Sci-Fi, Shounen;OVA;8;686.0;1480;21/03/2003
5526;Pokemon: Pikachu no Natsuyasumi;Comedy, Fantasy, Kids;Movie;1;686.0;19960;18/07/1998
11911;Pretty Rhythm: Aurora Dream - Prism Shougekijou;Comedy, Shoujo;Special;51;686.0;1220;22/07/2011
23871;Puchimas!!: Petit Petit iDOLM@STER - Fuyu?Kotatsu?Haru;Comedy, Music, Slice of Life;OVA;1;685.0;1246;27/03/2014
19825;Saikyou Ginga Ultimate Zero: Battle Spirits;Shounen;TV;49;686.0;730;22/09/2013
20843;Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music... Specials;Comedy;Special;2;686.0;4645;05/02/2014
30919;Sora no Method: Aru Shoujo no Kyuujitsu?;Comedy, Fantasy, Slice of Life;Special;1;686.0;4215;24/07/2015
7536;Soukou Kihei Votoms: Pailsen Files the Movie;Mecha, Military, Sci-Fi, Space;Movie;1;686.0;915;17/01/2009
6245;Spirit of Wonder: China-san Tanpenshuu;Comedy, Sci-Fi, Seinen;Special;3;686.0;861;25/01/2001
422;Stratos 4 OVA;Comedy, Military, Sci-Fi, Shounen;OVA;2;686.0;2133;25/05/2004
6162;Tailenders;Action, Adventure, Cars, Sci-Fi;Movie;1;686.0;8474;16/10/2009
22759;Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta;Comedy;OVA;1;686.0;13119;25/03/2014
1265;Yoroiden Samurai Troopers Gaiden;Adventure, Fantasy, Samurai, Shounen;OVA;2;686.0;1638;30/04/1989
28723;Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!;Music, School, Shoujo;Special;1;685.0;630;24/11/2014
13047;Anime Koukyoushi: Jungle Taitei;Adventure, Kids, Shounen;OVA;1;685.0;407;01/04/1991
1550;Attack No.1;Drama, Shoujo, Sports;TV;104;685.0;3676;07/12/1969
10036;Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete;Drama, Music, Romance, Sci-Fi, Shoujo;Special;1;685.0;610;24/10/2001
10897;Boku wa Tomodachi ga Sukunai Episode 0;Comedy, Romance, School, Seinen, Slice of Life;OVA;1;685.0;69233;22/09/2011
2255;Choujuu Kishin Dancougar;Action, Mecha, Sci-Fi, Shounen;TV;38;685.0;1806;05/04/1985
2703;Chousoku Spinner;Shounen, Sports;TV;22;685.0;1888;30/11/1998
15547;Cross Fight B-Daman eS;Kids;TV;52;685.0;711;07/10/2012
293;Di Gi Charat;Comedy, Fantasy, Sci-Fi;TV;16;685.0;12227;30/11/1999
563;DNA²;Comedy, Romance, Sci-Fi;TV;12;685.0;23140;07/10/1994
