id;name;genre;type;episodes;rating;members
3818;Soratobu Toshi Keikaku;Music, Sci-Fi;Music;1;618;1163
27677;Stratos 4 OVA: Stratos 4.1 - Dutch Roll;Action, Military, Parody, Sci-Fi;Special;1;618;239
3762;The Borgman: Last Battle;Action, Demons, Sci-Fi, Shounen;OVA;1;618;386
5923;Utsunomiko: Heaven Chapter;Adventure, Demons, Fantasy;OVA;13;618;333
20587;Ashinaga Ojisan;Comedy, Drama, Shoujo;Special;1;617;232
25431;Chain Chronicle: Short Animation;Action, Adventure, Fantasy, Magic, Shounen;OVA;8;617;2814
310;Chiisana Obake Acchi, Kocchi, Socchi;Comedy, Supernatural;TV;50;617;1226
29876;Chu Feng: B.E.E;Action, Comedy, Fantasy, Mecha, Romance, School, Sci-Fi;ONA;6;617;11481
5052;Eightman;Action, Drama, Mecha, Sci-Fi;TV;56;617;629
19431;Gokujo.: Souda Onsen ni Ikou!!;Comedy, Ecchi, Shoujo Ai;Special;1;617;2288
18953;Hitotsubu ni Kawaranu Ai wo Komete;Magic, Slice of Life;ONA;1;617;1287
25429;Isuca;Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural;TV;10;617;63638
10908;Kakko Kawaii Sengen! 2;Comedy;TV;10;617;324
31044;Kamisama Minarai: Himitsu no Cocotama;Fantasy, Kids, Magic;TV;Unknown;617;1413
22847;Kara no Kyoukai: Mirai Fukuin - Manner Movie;Drama;Movie;1;617;4260
8316;Kawasaki Frontale x Tentai Senshi Sunred;Comedy, Parody, Seinen, Sports, Super Power;Special;4;617;363
12141;Kaze no Matasaburou;Fantasy, Kids, Slice of Life;OVA;1;617;371
4689;Kaze no Toori Michi;Music;Music;1;617;1902
28811;Last Exile: Doyou no Asa;Comedy, Parody, Sci-Fi;Special;3;617;626
624;Mouse;Action, Comedy, Ecchi, Harem, Shounen;TV;12;617;10979
5085;Nakedyouth;Romance, Shounen Ai, Slice of Life, Sports;ONA;1;617;4125
12677;Ozma;Action, Sci-Fi;TV;6;617;11556
2781;Saint Luminous Jogakuin;Mystery, Psychological, Supernatural;TV;13;617;1701
2476;School Days;Drama, Harem, Romance, School;TV;12;617;279183
6268;Sekishoku Elegy;Romance;OVA;1;617;397
10718;Soliton no Akuma;Drama, Military, Sci-Fi;Movie;1;617;412
25635;Space?Dandy Picture Drama;Comedy, Sci-Fi, Space;Special;2;617;2399
30648;Stitch!: Zutto Saikou no Tomodachi Special;Adventure, Comedy, Kids;Special;1;617;189
17209;"Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday";Kids;Special;1;617;158
14367;Tenshi na Konamaiki Specials;Shounen;Special;13;618;504
3787;The Choujo;Comedy, Sci-Fi, Super Power;OVA;1;617;1525
5515;Wakusei Robo Danguard Ace: Uchuu Daikaisen;Mecha, Sci-Fi;Movie;1;617;220
1349;A.D. Police (TV);Action, Mecha, Sci-Fi, Shounen;TV;12;616;5547
32171;Ange Vierge;Adventure, Fantasy, Magic, School;TV;12;616;21934
32353;Bonobono (2016);Comedy;TV;Unknown;616;760
7164;Catman Specials;Comedy, Fantasy, Slice of Life;Special;4;616;346
1106;Eikyuu Kazoku;Comedy, Psychological;Movie;1;616;5305
5178;First Squad: The Moment of Truth;Action, Historical, Military, Super Power, Supernatural;Movie;1;616;25040
23179;Kyoukai no Rinne;Comedy, Supernatural;Special;1;616;2983
31137;Mahou Shoujo Lyrical Nanoha ViVid: Special Program;Action, Magic;Special;1;615;1026
32248;Masamune Datenicle;Action, Historical, Samurai, Super Power;ONA;Unknown;616;846
33281;Mori no Andou;Comedy;ONA;1;617;623
32805;Nyanbo!;Comedy;TV;26;616;2886
10796;Softenni Specials;Comedy, Ecchi, School, Sports;Special;6;616;2902
2291;Tatakae!! Iczer-1;Action, Adventure, Ecchi, Mecha, Sci-Fi;OVA;3;616;3126
28925;Youkai Watch: Best 10;Comedy, Kids, Supernatural;Special;1;616;231
32826;Yuuki no Baton;Music;Music;1;616;549
5503;Atagoal wa Neko no Mori;Kids;Movie;1;615;483
20855;Bacterial Contamination;Dementia, Horror, Music;Music;1;615;1643
4534;Choujin Locke: Shinsekai Sentai;Action, Sci-Fi, Super Power;OVA;2;615;530
4907;Daikyouryuu Jidai;Sci-Fi;Movie;1;615;275
10766;Detective Conan vs. Wooo;Adventure, Comedy, Mystery, Police, Shounen;ONA;2;615;2587
9445;Gunparade Orchestra OVA;Mecha;OVA;3;615;394
515;Hajimari no Boukensha-tachi: Legend of Crystania;Action, Adventure, Fantasy, Magic, Supernatural;Movie;1;615;2893
4126;Mahou no Tenshi Creamy Mami: Lovely Serenade;Music;Music;1;615;385
8409;"Marie &amp; Gali ver. 2.0";Comedy;TV;30;615;499
1838;Mitsu x Mitsu Drops;Drama, Romance, School, Shoujo;OVA;2;615;16436
21649;Mitsuwano;Slice of Life;OVA;1;615;2794
3176;Nessa no Haou Gandalla;Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural;TV;26;615;637
9575;Nodoka Mori no Doubutsu Daisakusen;Fantasy;Special;1;615;160
17787;Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film;Sci-Fi, Seinen;Special;1;615;705
30851;Q Transformers: Saranaru Ninki Mono e no Michi;Mecha, Parody, Slice of Life;TV;13;615;210
2095;Salamander;Adventure, Sci-Fi;OVA;3;615;597
33734;Samurai Noodles: The Originator;Historical, Samurai;ONA;1;615;254
3759;School Days: Valentine Days;Comedy, Romance, School;OVA;1;615;32917
2245;Seraphim Call;Drama, Romance, Sci-Fi;TV;12;615;2434
23151;Shounen Hollywood: Holly Stage for 49;Music, Shoujo, Slice of Life;TV;13;615;10776
32343;Subarashii Sekai;Fantasy, Music;Music;1;615;165
4685;Takane no Jitensha;Fantasy, School;Special;1;615;1583
29801;The iDOLM@STER Million Live! 1st Anniversary PV;Drama;Special;1;615;1292
10261;Toufu Kozou;Comedy;Movie;1;615;295
4615;Yama Nezumi Rocky Chuck;Adventure, Fantasy, Kids;TV;52;615;507
2536;Angelique: Shiroi Tsubasa no Memoire;Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo;OVA;2;614;1871
25077;Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!;Music;OVA;1;614;1455
3764;Chouon Senshi Borgman 2: Shin Seiki 2058;Action, Demons, Sci-Fi, Shounen;OVA;3;614;319
2754;Cleopatra D.C.;Action, Adventure, Sci-Fi;OVA;3;614;1074
2575;Don Chuck Monogatari;Adventure, Kids, Slice of Life;TV;26;614;411
3525;Extra;Action, Dementia, Horror, Music, Sci-Fi;Music;1;614;2401
32747;Fake Style II;Music;Music;1;614;82
22099;Hero Bank;Game, Kids;TV;51;615;1946
2483;Kaitouranma The Animation;Action, Adventure, Martial Arts, Samurai;OVA;2;614;1512
3576;Kodai Ouja Kyouryuu King;Adventure, Fantasy, Kids;TV;49;614;4402
29517;Kumi to Tulip;Kids, Sci-Fi;Movie;1;614;999
1097;Lime-iro Senkitan;Drama, Ecchi, Harem, Historical, Mecha, Supernatural;TV;13;614;6176
17719;Mahoutsukai Sally (Movie);Comedy, Magic, Shoujo;Movie;1;614;202
18729;Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round;Romance, School, Shounen Ai;Special;1;613;728
18365;Mazinger ZIP!;Comedy, Mecha;TV;237;614;273
1155;Melty Lancer;Adventure, Comedy, Sci-Fi, Space;OVA;6;614;1035
22381;Nandaka Velonica;Comedy, Fantasy, Kids;TV;10;614;737
10736;Precure kara Minna e no Ouen Movie;Fantasy, Magic, Shoujo;ONA;1;614;893
28715;Rusty Nail;Action, Music, Sci-Fi;Music;1;614;417
3398;Shin Hurricane Polymar;Action, Martial Arts, Sci-Fi, Super Power;OVA;2;614;752
25889;Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan;Adventure, Comedy, Kids, Sci-Fi;Special;1;614;219
546;Wind: A Breath of Heart (TV);Drama, Romance, School, Supernatural;TV;13;614;7778
6076;"&quot;Eiji&quot;";Comedy, Drama, Sports;OVA;1;613;805
8939;Bohemian Rhapsody;Music, Sci-Fi, Space;Music;1;613;3005
29974;Diabolik Lovers More,Blood;Harem, School, Shoujo, Vampire;TV;12;613;37924
32745;Fake Style;Music;Music;1;613;85
24817;Fantasista Stella;Shounen, Sports;OVA;3;613;486
15577;Hello Kitty no Fushigi no Kuni no Alice;Fantasy, Kids;OVA;1;613;240
19581;Houseki no Kuni;Fantasy, Sci-Fi, Seinen;ONA;1;613;1156
1084;"I&#039;&#039;s";Drama, Romance;OVA;2;613;6419
12755;Mahoutsukai Jiji;Fantasy, Magic, Music;ONA;1;613;1039
25113;Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu;Music;Special;1;613;863
8130;Mighty Orbots;Adventure, Comedy, Mecha, Sci-Fi;TV;13;613;210
2468;Nineteen 19;Drama, Romance;OVA;1;613;1402
16345;Ninku: Knife no Bohyou;Action, Adventure, Comedy, Martial Arts, Shounen;Special;1;613;280
18039;Rescue Me!;Ecchi, Harem, Romance;OVA;1;613;14381
25441;Shin Strange+ Special;Comedy, Shoujo, Slice of Life;Special;1;613;1094
15505;Shining Hearts: Shiawase no Pan Specials;Fantasy;Special;6;613;1572
1786;Sprite: Between Two Worlds;Comedy, Ecchi, Romance, School;OVA;2;613;810
32563;Starry Tales: Seiza wa Toki wo Koete;Fantasy, Space;Movie;1;613;286
17871;Yonhyakunijuu Renpai Girl;Comedy, Romance, School;Special;1;613;2852
1267;Yoroiden Samurai Troopers Message;Adventure, Fantasy, Samurai, Shounen;OVA;5;613;1299
2163;AIKa R-16: Virgin Mission;Action, Comedy, Ecchi;OVA;3;612;13346
5157;Alexander Senki Movie;Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural;Movie;1;612;1258
7156;Arei no Kagami: Way to the Virgin Space;Action, Adventure, Sci-Fi, Space;Movie;1;612;549
10501;Bannou Yasai Ninninman;Comedy, Supernatural;Movie;1;613;3612
29823;Channel 5.5 3rd Season;Comedy, Parody;ONA;4;612;280
23483;Decorator;Music;Music;1;612;880
8490;Digimon Adventure 3D: Digimon Grand Prix!;Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports;Movie;1;612;4882
10691;Downloader;Music;Music;1;612;3680
19871;Gaist Crusher;Action, Fantasy, Supernatural;TV;51;612;1294
33709;Garo: Guren no Tsuki Special;Action, Demons, Fantasy, Magic, Supernatural;Special;1;610;930
2775;Genocyber;Action, Horror, Mecha, Psychological, Sci-Fi;OVA;5;612;12158
4917;Ginga Tansa 2100-nen: Border Planet;Sci-Fi;Special;1;612;336
881;Green Green OVA;Comedy, Ecchi, Romance, School;OVA;1;612;21620
1284;Houma Hunter Lime;Comedy, Fantasy;OVA;3;612;945
9978;Kyouryuu Tankentai Born Free;Action, Sci-Fi;TV;25;612;236
2305;Mobile Suit SD Gundam Mk III;Mecha, Parody, Sci-Fi;OVA;6;612;1805
23099;Puchitto Gargantia Special;Comedy, Mecha, Sci-Fi;Special;1;612;1786
23621;Sagashita no wa Oheya, Mitsuketa no wa Mirai;Romance, Slice of Life;ONA;1;612;204
1167;Samurai Gun;Action, Historical, Seinen;TV;12;612;5381
5027;Stitch!;Adventure, Comedy, Kids;TV;25;612;2569
18205;World Fool News (TV);Comedy, Slice of Life;TV;12;612;999
9829;Yonimo Osoroshii Nihon Mukashibanashi;Dementia, Horror, Psychological;OVA;3;612;655
23825;Ys IV: The Dawn of Ys;Action, Adventure, Fantasy, Game;Special;1;612;237
12665;Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal;Comedy;Special;1;613;12967
3080;Anime Tenchou;Action, Parody;OVA;1;611;6066
8921;Believe;Action, Music, Super Power;Music;1;611;616
3060;Dallos;Action, Mecha, Sci-Fi;OVA;4;611;2520
33392;Gakuen Handsome;Comedy, Parody, School, Shounen Ai;TV;12;611;10696
319;Happy World!;Comedy, Ecchi, Fantasy, Romance;OVA;3;611;4348
27997;Kaitou Tenshi Twin Angel: Kyun Kyun?Tokimeki Paradise!! OVA;Magic;OVA;2;611;362
32600;Kanojo wa Zombie;Music, Romance;Music;1;611;387
3726;Karasu Tengu Kabuto: Ougon no Me no Kemono;Action, Adventure, Drama, Historical;OVA;1;611;735
1036;Kashou no Tsuki: Aki Kyougen;Historical, Romance, Shoujo, Supernatural;OVA;2;611;3621
1150;Legend of Crystania OVA;Action, Adventure, Fantasy, Magic, Supernatural;OVA;3;611;2521
3258;Lily C.A.T.;Horror, Sci-Fi, Space;Movie;1;611;2068
17351;Mangirl!: Asobu Henshuu Girl;Comedy, Slice of Life;Special;1;611;3933
33201;Ojisan to Marshmallow Special;Comedy;Special;1;611;6392
216;Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari;Comedy, Romance;Movie;1;611;1804
6704;"Queen&#039;s Blade: Rurou no Senshi Specials";Action, Adventure, Ecchi, Fantasy;Special;6;611;9470
4471;Shin SOS Dai Tokyo Tankentai;Adventure;Movie;1;611;977
8337;Shoka;Action, Fantasy, Historical;Special;1;611;3355
7668;Suki Desu Suzuki-kun!!;Romance;OVA;2;611;3514
29758;Taboo Tattoo;Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural;TV;12;611;99460
24109;Tooryanse;Music, Supernatural;Music;1;611;305
7174;Usaru-san;Kids;Special;4;611;822
19447;Arata Kangatari Picture Drama;Fantasy;Special;6;610;1129
28815;Bamboo Blade: CM Fanfu-Fufe-Fo;Comedy, Parody, Sci-Fi;Special;24;610;455
1269;Bio Hunter;Action, Demons, Horror;OVA;1;610;5719
6985;Buddha Saitan;Psychological, Romance, Supernatural;Movie;1;610;3824
7420;Byulbyul Iyagi;Drama, Psychological;Movie;6;610;235
14537;Cinnamon no Parade;Fantasy;ONA;1;610;186
31827;Comet Lucifer: Garden Indigo no Shasou kara;Adventure, Comedy, Fantasy;Special;12;610;2769
8855;Eiyuu Gaiden Mozaicka;Fantasy;OVA;4;610;558
31977;Hanabi;Drama, Music, Romance, Slice of Life;Music;1;610;162
32349;Hot Minute: Gudetama;Comedy, Kids;Special;1;610;213
4091;Kagami no Genon;Slice of Life;Movie;1;610;1803
31865;Kare Baka: Wagahai no Kare wa Baka de R;Comedy, Romance, School;ONA;8;610;4391
4460;Kikumana;Dementia, Psychological;ONA;1;610;4723
328;Piano;Drama, Music, Romance, Shoujo, Slice of Life;TV;10;610;5674
9385;Rokushin Gattai GodMars (1982);Action, Mecha, Sci-Fi, Space;Movie;1;610;304
8668;Seikon no Qwaser Picture Drama;Ecchi;Special;16;610;8932
31072;Show By Rock!!: Legend of Shingan Crimsonz;Comedy, Music;ONA;3;610;516
21067;Strange+;Comedy, Shoujo, Slice of Life;TV;12;610;21006
25049;Sushi Ninja;Action, Comedy, Fantasy;ONA;Unknown;610;287
3849;The SoulTaker: Tamashii-gari - Komugi Daisakusen;Comedy;Special;3;610;1266
28227;White Album 2 Picture Drama;Drama, Ecchi;Special;2;610;2296
6718;Yamato 2520;Action, Adventure, Military, Sci-Fi;OVA;3;610;726
27789;Yodaka no Hoshi (Music);Drama, Fantasy, Music, Slice of Life;Music;1;610;478
12145;Backkom;Comedy, Kids;TV;52;609;423
10799;Chime;Music;Music;1;609;3125
8551;"Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan";Comedy, Sci-Fi, Shounen;Movie;1;609;576
3104;Geisters: Fractions of the Earth;Action, Sci-Fi;TV;26;609;670
12569;Himitsu no Akko-chan (Movie);Magic, School, Shoujo;Movie;1;609;228
9940;Mai no Mahou to Katei no Hi;Drama, Magic;Special;1;609;1131
2079;Majuu Senshi Luna Varga;Adventure, Comedy, Ecchi, Fantasy, Magic;OVA;4;609;640
25999;Minna Atsumare! Falcom Gakuen SC;Comedy, Parody, School, Seinen;TV;12;609;1366
3630;Miracle Shoujo Limit-chan;Comedy, Magic, School, Sci-Fi, Shoujo, Super Power;TV;25;609;236
30886;Mu Di;Music;Movie;1;609;145
23423;Mujaki no Rakuen;Comedy, Ecchi, Romance, School, Seinen;OVA;3;609;12054
33164;Musaigen no Phantom World: Limitless Phantom World;Comedy, Fantasy, Supernatural;Special;7;609;6401
4097;Nanmu Ichibyousokusai;Historical, Music;Movie;1;609;251
31890;Nurse Witch Komugi-chan R;Comedy, Magic, Parody;TV;12;609;7376
12135;Ra/Radio Noise*Planet;Adventure, Psychological, Sci-Fi;OVA;1;609;595
2906;Rokushin Gattai GodMars: Juunanasai no Densetsu;Action, Mecha, Sci-Fi, Space;OVA;1;609;408
1037;Saint Beast: Seijuu Kourin-hen;Action, Fantasy, Magic, Supernatural;TV;6;609;6177
6641;Tonari no 801-chan R;Comedy, Music;OVA;1;609;1947
6809;Toshi Densetsu Monogatari Hikiko;Horror;OVA;1;609;2963
4264;Ultraviolet: Code 044;Action, Sci-Fi;TV;12;609;3784
5920;Xanadu Dragonslayer Densetsu;Adventure, Comedy, Fantasy;OVA;1;609;307
19397;Zettai Bouei Leviathan: Mini Takibi Gekijou;Comedy, Fantasy, Magic;Special;13;609;1203
8181;Adachi-ga Hara;Sci-Fi;Movie;1;608;516
6443;AIKa Zero;Action, Adventure, Comedy, Ecchi;OVA;3;608;9595
294;Divergence Eve;Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space;TV;13;608;7833
19521;GAME OVER feat. Hatsune Miku;Music;Music;1;608;1400
8252;Getter Robo (Movie);Action, Mecha, Sci-Fi, Shounen;Movie;1;608;527
9646;Goddamn;Action, Cars, Seinen, Sports;OVA;2;608;582
31064;Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue;Action, Sci-Fi;ONA;1;608;1348
22497;Hello Kitty no Kaguya-hime;Fantasy, Kids;OVA;1;608;176
12971;Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri;Magic, Shoujo;Movie;1;608;200
1947;Kikou Sennyo Rouran;Action, Fantasy, Mecha;TV;28;608;1049
6993;Koneko no Rakugaki;Comedy;Movie;1;608;547
1740;Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou;Action, Drama, Police, Seinen;TV;11;608;627
321;Najica Dengeki Sakusen;Action, Comedy, Ecchi, Sci-Fi;TV;12;608;9605
28247;Pankis! 2-jigen;Comedy, Music;TV;24;608;331
6311;Sarutobi Ecchan;Comedy, Kids, Magic, School;TV;26;608;357
9239;Scoopers;Action, Sci-Fi;OVA;1;608;195
5293;Time Slip Ichimannen: Prime Rose;Action, Adventure, Drama, Romance, Sci-Fi;Special;1;608;584
12881;Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA;Comedy, Drama, Harem, Romance, Sci-Fi;OVA;4;608;550
23903;Tuzki: Love Assassin;Comedy, Romance;ONA;1;608;309
8707;Wakusei Robo Danguard Ace tai Konchuu Robot Gundan;Mecha, Sci-Fi;Movie;1;608;232
32338;Yes! BanG_Dream!;Music;Music;1;606;353
5931;Ai to Ken no Camelot: Mangaka Marina Time Slip Jiken;Adventure, Comedy, Fantasy;OVA;1;607;348
15423;Antinotice;Music;Music;1;607;744
3205;Cream Lemon: Lemon Angel;Ecchi;TV;37;607;1068
3669;Duel Masters Movie 1: Yami no Shiro no Maryuuou;Adventure, Kids;Movie;1;607;748
3461;Gensou Jotan Ellcia;Adventure, Fantasy;OVA;4;607;940
9264;Hana no Ko Lunlun: Konnichiwa Sakura no Kuni;Drama, Magic, Shoujo;Movie;1;607;423
11543;Hate You;Music;Music;1;607;1222
2465;Idol Bouei-tai Hummingbird;Action, Adventure, Comedy, Military, Music, Shounen;OVA;4;607;825
32748;La Primavera;Music;Music;1;607;86
13195;Misenai Namida wa, Kitto Itsuka;Fantasy, Music;Music;1;607;279
1769;Oh! Super Milk-chan;Action, Comedy, Parody, Sci-Fi;TV;12;607;2757
22735;Oreca Battle;Game;TV;51;607;1632
3095;Sono Kinisasete yo: My My Mai;Comedy, Ecchi, Supernatural;OVA;2;607;1018
24179;Strobe Light;Music;Music;1;607;313
5640;Tabidachi: Ami Shuushou;Drama, Ecchi, Romance;Movie;1;607;402
13691;Taisei Kensetsu: Shin Doha Kokusai Kuukou;Drama;Special;1;607;1705
5263;"Tomorrow&#039;s Song";Music;Music;1;607;507
12851;Ultraman USA;Action, Adventure, Sci-Fi;Movie;1;607;243
25875;Wake Up, Girl Zoo!;Comedy;ONA;10;607;3308
32382;Wake Up, Girls! no Miyagi PR Yarasete Kudasai!;Drama;Special;1;610;535
2183;Ayane-chan High Kick!;Comedy, Shounen, Sports;OVA;2;606;2439
29291;Behind a Smile;Action, Demons, Music;Music;1;606;292
6419;Cinderella Express;Comedy, Ecchi, Romance, Seinen;OVA;1;606;299
7953;Defend Love;Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural;Music;1;606;1162
27417;Diabolik Lovers OVA;Harem, School, Shoujo, Vampire;OVA;1;606;13638
858;Gunparade Orchestra;Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life;TV;24;606;2816
31109;Hatsukoi Monster;Comedy, Romance, School, Shoujo;TV;12;606;37238
29778;Himitsu Spark;Music;Music;1;606;367
31035;Inferno Cop Specials;Action, Comedy;Special;2;606;755
1991;Juusou Kikou Dancougar Nova;Mecha;TV;12;606;3326
8667;Koi Hanabi;Fantasy, Music;Music;1;606;235
7461;Komaneko no Christmas: Maigo ni Natta Present;Comedy, Fantasy;Movie;1;606;207
8443;Mahou no Star Magical Emi: Semishigure;Comedy, Magic, Shoujo;OVA;1;606;337
14045;Mangirl!;Comedy, Slice of Life;TV;13;605;19015
1912;Marginal Prince: Gekkeiju no Ouji-tachi;Romance, School, Shounen Ai;TV;13;606;7962
10679;Maria†Holic: Run Run Riru Ran Ran Rara;Comedy, Music;Music;1;606;2778
28991;"Ninja &amp; Soldier";Psychological;Movie;1;606;166
8724;Nobiro Nobiro Daisuki na Ki;Fantasy, Music;Music;1;606;168
31362;Osiris no Tenbin;Drama, Supernatural, Thriller;ONA;10;606;1447
31846;"Puzzle &amp; Dragons CM";Game, School;ONA;2;606;696
1711;Ryuusei Sentai Musumet;Adventure, Comedy, Ecchi, Romance, Sci-Fi;TV;13;606;1331
6798;Saa Ikou! Tamagotchi;Kids;TV;12;606;487
1226;Seihou Tenshi Angel Links;Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space;TV;13;606;4817
7257;Shijin no Shougai;Drama, Fantasy, Psychological;Movie;1;606;541
1148;Teito Monogatari;Historical, Horror, Supernatural;OVA;4;606;3393
19133;Turning Girls;Comedy, Slice of Life;ONA;7;606;4588
15743;Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni;Adventure, Comedy, Supernatural;Special;1;606;265
33798;Cheer Danshi!! Recap;School, Sports;Special;1;606;2537
7771;Chiisana Jumbo;Fantasy, Kids, Music;Movie;1;605;202
9274;Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!;Action, Mecha, Sci-Fi, Super Power;Movie;1;605;389
4158;Dore Dore no Uta;Music;Music;1;605;1658
5785;G-9;Fantasy;OVA;1;605;1693
18109;Glass no Kamen Desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?;Comedy, Parody;Movie;1;605;433
3157;Guardian Hearts-Power UP!;Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance;OVA;4;605;2402
8213;Hoka Hoka Kazoku;Comedy;TV;1428;605;194
3805;Kaitou Tenshi Twin Angel;Magic;OVA;2;605;3442
3264;Lemon Angel (1988/II);Ecchi;TV;8;605;462
275;Love?Love?;Comedy, Ecchi, Harem, Romance;TV;9;605;15114
361;Memories Off;Drama, Romance;OVA;3;605;4488
32898;Mobile Suit Gundam 0083: Stardust Memory Picture Drama - Uchuu no Kagerou 2;Action, Mecha, Space;Special;1;605;269
20961;Parol no Miraijima;Action, Adventure, Fantasy;Movie;1;605;1541
1098;Samurai Girl Real Bout High School;Adventure, Comedy, Fantasy, Shounen;TV;13;605;6689
1378;Sengoku Kitan Youtouden Soushuuhen;Action, Martial Arts, Samurai;Movie;1;605;3110
1227;Shuten Douji;Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural;OVA;4;605;1036
8176;Teinenpi Shoujo Haiji;Comedy;ONA;8;605;216
30909;vivi;Adventure, Fantasy, Music, Romance;Music;1;605;134
366;AIKa;Action, Adventure, Comedy, Ecchi, Sci-Fi;OVA;7;604;17545
1351;Angel Cop;Action, Police, Sci-Fi;OVA;6;604;5663
1268;"Aquarian Age: Saga II - Don&#039;t Forget Me...";Action, Drama, Super Power;OVA;1;604;2332
33548;Babyshiba;Comedy;Special;6;604;129
2607;Birth;Action, Adventure, Comedy, Sci-Fi;OVA;1;604;2129
2292;Bouken! Iczer 3;Action, Adventure, Sci-Fi;OVA;6;604;1218
12157;Busou Chuugakusei: Basket Army;Action, Military;ONA;5;604;4046
